56.01930/9.18090,56.01930/9.18090,56.01930/9.18090,56.03760/9.16100,56.03760/9.16100,56.02830/9.16540,56.02830/9.16540,56.02830/9.16540,56.07330/9.33370,56.07330/9.33370,56.07330/9.33370,56.03300/9.19120,56.03300/9.19120,56.03300/9.19120,56.05130/9.16100,56.05130/9.16100,56.04260/9.14130,56.04260/9.14130,56.04660/9.12390,56.04660/9.12390,56.03600/9.13040,56.03600/9.13040,56.03480/9.23920,56.03480/9.23920,55.93980/9.22070,55.93980/9.22070,55.93980/9.22070,55.98390/9.16240,55.98390/9.16240,55.98160/9.15260,55.98160/9.15260,55.97590/9.09840,55.97590/9.09840,55.97630/9.09670,55.97630/9.09670,55.97970/9.08170,55.97970/9.08170,55.94820/9.03370,55.94820/9.03370,55.93970/9.03146,55.93970/9.03146,55.92820/9.11530,55.92820/9.11530,55.98610/9.09070,55.98610/9.09070,55.98610/9.09070,55.97040/9.02250,55.97040/9.02250,55.97040/9.02250,55.88070/9.01420,55.88070/9.01420,55.93540/8.92210,55.93540/8.92210,55.91210/8.94620,55.91210/8.94620,55.91060/8.93570,55.91060/8.93570,55.90250/8.91750,55.90250/8.91750,55.91150/8.88310,55.91150/8.88310,55.91150/8.88310,55.90960/8.85360,55.90960/8.85360,55.87760/9.26830,55.87760/9.26830,55.86090/9.29450,55.86090/9.29450
HOBE-1.01-Decagon-5TE-A,HOBE-1.01-Decagon-5TE-B,HOBE-1.01-Decagon-5TE-C,HOBE-1.02-Decagon-5TE-A,HOBE-1.02-Decagon-5TE-B,HOBE-1.03-Decagon-5TE-A,HOBE-1.03-Decagon-5TE-B,HOBE-1.03-Decagon-5TE-C,HOBE-1.04-Decagon-5TE-A,HOBE-1.04-Decagon-5TE-B,HOBE-1.04-Decagon-5TE-C,HOBE-1.05-Decagon-5TE-A,HOBE-1.05-Decagon-5TE-B,HOBE-1.05-Decagon-5TE-C,HOBE-1.06-Decagon-5TE-A,HOBE-1.06-Decagon-5TE-B,HOBE-1.07-Decagon-5TE-A,HOBE-1.07-Decagon-5TE-B,HOBE-1.08-Decagon-5TE-A,HOBE-1.08-Decagon-5TE-B,HOBE-1.09-Decagon-5TE-A,HOBE-1.09-Decagon-5TE-B,HOBE-1.10-Decagon-5TE-A,HOBE-1.10-Decagon-5TE-B,HOBE-2.01-Decagon-5TE-A,HOBE-2.01-Decagon-5TE-B,HOBE-2.01-Decagon-5TE-C,HOBE-2.02-Decagon-5TE-A,HOBE-2.02-Decagon-5TE-B,HOBE-2.03-Decagon-5TE-A,HOBE-2.03-Decagon-5TE-B,HOBE-2.04-Decagon-5TE-A,HOBE-2.04-Decagon-5TE-B,HOBE-2.05-Decagon-5TE-A,HOBE-2.05-Decagon-5TE-B,HOBE-2.06b-Decagon-5TE-A,HOBE-2.06b-Decagon-5TE-B,HOBE-2.07-Decagon-5TE-A,HOBE-2.07-Decagon-5TE-B,HOBE-2.08b-Decagon-5TE-A,HOBE-2.08b-Decagon-5TE-B,HOBE-2.09-Decagon-5TE-A,HOBE-2.09-Decagon-5TE-B,HOBE-2.10-Decagon-5TE-A,HOBE-2.10-Decagon-5TE-B,HOBE-2.10-Decagon-5TE-C,HOBE-2.11-Decagon-5TE-A,HOBE-2.11-Decagon-5TE-B,HOBE-2.11-Decagon-5TE-C,HOBE-3.01-Decagon-5TE-A,HOBE-3.01-Decagon-5TE-B,HOBE-3.02-Decagon-5TE-A,HOBE-3.02-Decagon-5TE-B,HOBE-3.03-Decagon-5TE-A,HOBE-3.03-Decagon-5TE-B,HOBE-3.04-Decagon-5TE-A,HOBE-3.04-Decagon-5TE-B,HOBE-3.05-Decagon-5TE-A,HOBE-3.05-Decagon-5TE-B,HOBE-3.06-Decagon-5TE-A,HOBE-3.06-Decagon-5TE-B,HOBE-3.06-Decagon-5TE-C,HOBE-3.07-Decagon-5TE-A,HOBE-3.07-Decagon-5TE-B,HOBE-3.08-Decagon-5TE-A,HOBE-3.08-Decagon-5TE-B,HOBE-3.09-Decagon-5TE-A,HOBE-3.09-Decagon-5TE-B
